node_i,node_j,p_value
ScenRel3_4,WindFieldPln,0.9354793993333704
ScenRelAMCIN,AMCINInScen,0.271770702584757
ScenRelAMCIN,AMDewptCalPl,0.5710630126321219
ScenRelAMCIN,AMInsWliScen,0.058883613526244334
ScenRelAMCIN,CapInScen,0.4466866365654345
ScenRelAMCIN,CurPropConv,0.7481235747418338
ScenRelAMCIN,Dewpoints,0.05829872202221778
ScenRelAMCIN,InsSclInScen,0.8216677211267813
ScenRelAMCIN,LIfr12ZDENSd,0.7192174292108438
ScenRelAMCIN,LLIW,0.35877809905027747
ScenRelAMCIN,LatestCIN,0.7665958404027955
ScenRelAMCIN,LowLLapse,0.0546808229191664
ScenRelAMCIN,MeanRH,0.9608241193423759
ScenRelAMCIN,MidLLapse,0.2799040407070438
ScenRelAMCIN,MorningCIN,0.880797261543643
ScenRelAMCIN,MvmtFeatures,0.2130850787699188
ScenRelAMCIN,N34StarFcst,0.8818924971693485
ScenRelAMCIN,PlainsFcst,0.9829430735592063
ScenRelAMCIN,R5Fcst,0.5873764207044829
ScenRelAMCIN,RHRatio,0.4340431140378784
ScenRelAMCIN,ScenRel3_4,1.0
ScenRelAMCIN,ScenRelAMIns,0.9999999602381181
ScenRelAMCIN,ScnRelPlFcst,1.0
ScenRelAMCIN,SfcWndShfDis,0.3422764540315827
ScenRelAMCIN,SynForcng,0.9799832330796991
ScenRelAMCIN,TempDis,0.8150017839488884
ScenRelAMCIN,WindAloft,0.412272689061883
ScenRelAMCIN,WindFieldMt,0.1928861793189919
ScenRelAMCIN,WindFieldPln,0.19182250689021826
ScenRelAMIns,AMDewptCalPl,0.7646456412914733
ScenRelAMIns,AMInsWliScen,0.11599314106408207
ScenRelAMIns,CurPropConv,0.5330557296072737
ScenRelAMIns,Dewpoints,1.0
ScenRelAMIns,InsSclInScen,0.3512262396764925
ScenRelAMIns,LIfr12ZDENSd,0.8071877722842302
ScenRelAMIns,LLIW,0.7469948480372904
ScenRelAMIns,LatestCIN,0.9044240746841005
ScenRelAMIns,LowLLapse,0.9999999999953334
ScenRelAMIns,MeanRH,0.05471223293800161
ScenRelAMIns,MidLLapse,0.18781860762494604
ScenRelAMIns,MvmtFeatures,0.9999583322162521
ScenRelAMIns,N34StarFcst,0.21403437939203343
ScenRelAMIns,PlainsFcst,0.8288043463574923
ScenRelAMIns,R5Fcst,0.587405695706481
ScenRelAMIns,RHRatio,0.9999995157698768
ScenRelAMIns,ScenRel3_4,0.09058828945662534
ScenRelAMIns,ScnRelPlFcst,0.9999999999751563
ScenRelAMIns,SfcWndShfDis,0.999326309240484
ScenRelAMIns,SynForcng,0.4749397645772403
ScenRelAMIns,TempDis,0.9999462465665783
ScenRelAMIns,WindAloft,0.9946597030887698
ScenRelAMIns,WindFieldMt,0.0569729386286713
ScenRelAMIns,WindFieldPln,0.9943449290918847
Scenario,AMCINInScen,0.24165039641929312
Scenario,AMDewptCalPl,0.11545004032041377
Scenario,AMInsWliScen,0.08131960046103125
Scenario,CapInScen,0.4472516134841971
Scenario,CurPropConv,0.5031414131859913
Scenario,Dewpoints,0.2871717340534089
Scenario,InsSclInScen,0.3557146843393642
Scenario,LIfr12ZDENSd,0.71785237404453
Scenario,LLIW,0.7737100157617498
Scenario,LatestCIN,0.7180981934187289
Scenario,LowLLapse,0.2427886261443871
Scenario,MeanRH,0.9054434528037307
Scenario,MidLLapse,0.7057663800488568
Scenario,MorningCIN,0.9637810218363799
Scenario,MvmtFeatures,1.0
Scenario,N34StarFcst,0.8658842019949867
Scenario,PlainsFcst,0.9004556471476375
Scenario,R5Fcst,0.09338945740199826
Scenario,RHRatio,0.1726791041165996
Scenario,ScenRel3_4,0.9999839564752199
Scenario,ScenRelAMCIN,0.9927794079457943
Scenario,ScenRelAMIns,0.9999999999751563
Scenario,ScnRelPlFcst,1.0
Scenario,SfcWndShfDis,1.0
Scenario,SynForcng,0.5293202344272416
Scenario,TempDis,0.999999999999913
Scenario,WindAloft,0.9999999999806376
Scenario,WindFieldMt,0.9999999895266329
Scenario,WindFieldPln,0.9999999999999983
ScnRelPlFcst,Dewpoints,0.2871717340534089
ScnRelPlFcst,LowLLapse,0.2427886261443871
ScnRelPlFcst,MeanRH,0.9054434528037307
ScnRelPlFcst,MidLLapse,0.7057663800488568
ScnRelPlFcst,MvmtFeatures,1.0
ScnRelPlFcst,N34StarFcst,0.8658842019949867
ScnRelPlFcst,PlainsFcst,0.9004556471476375
ScnRelPlFcst,R5Fcst,0.09338945740199826
ScnRelPlFcst,RHRatio,0.1726791041165996
ScnRelPlFcst,SfcWndShfDis,1.0
ScnRelPlFcst,SynForcng,0.5293202344272416
ScnRelPlFcst,TempDis,0.999999999999913
ScnRelPlFcst,WindAloft,0.9999999999806376
ScnRelPlFcst,WindFieldMt,0.9999999895266329
ScnRelPlFcst,WindFieldPln,0.9999999999999983
SfcWndShfDis,SynForcng,0.08093012428555846
SfcWndShfDis,TempDis,0.4941715425573398
SfcWndShfDis,WindAloft,0.9998751358926786
SfcWndShfDis,WindFieldMt,0.5757129753044891
SfcWndShfDis,WindFieldPln,0.9999994830498153
SubjVertMo,AMCINInScen,0.5629904274678892
SubjVertMo,AMDewptCalPl,0.21854243143066185
SubjVertMo,AMInsWliScen,0.44240607516972885
SubjVertMo,AMInstabMt,0.09656423485836962
SubjVertMo,AreaMeso_ALS,0.9534130388927684
SubjVertMo,AreaMoDryAir,0.3937328352260019
SubjVertMo,Boundaries,0.8090309657158508
SubjVertMo,CapChange,0.19046946011582208
SubjVertMo,CapInScen,0.5123362807557104
SubjVertMo,CldShadeConv,0.1513965859245305
SubjVertMo,CldShadeOth,0.49265310496036374
SubjVertMo,CombClouds,0.5741315016381376
SubjVertMo,CombMoisture,0.5321884026729682
SubjVertMo,CombVerMo,0.9534130388927684
SubjVertMo,CompPlFcst,0.19046946011582208
SubjVertMo,CurPropConv,0.9119008458846225
SubjVertMo,Date,0.33231877605505883
SubjVertMo,Dewpoints,0.2135562588173797
SubjVertMo,IRCloudCover,0.23946984112258443
SubjVertMo,InsChange,0.5243690078998056
SubjVertMo,InsInMt,0.4847594387480806
SubjVertMo,InsSclInScen,0.27353838996528423
SubjVertMo,LIfr12ZDENSd,0.07367307104202664
SubjVertMo,LLIW,0.8455553046755753
SubjVertMo,LatestCIN,0.6465149869172628
SubjVertMo,LoLevMoistAd,0.48498233780178
SubjVertMo,LowLLapse,0.909029955347234
SubjVertMo,MeanRH,0.2410118654855155
SubjVertMo,MidLLapse,0.2669834595880554
SubjVertMo,MorningBound,0.3112711002374178
SubjVertMo,MorningCIN,0.7116620200443102
SubjVertMo,MountainFcst,0.6428120930022645
SubjVertMo,MvmtFeatures,0.7203926511650509
SubjVertMo,N34StarFcst,0.7649624319235989
SubjVertMo,OutflowFrMt,0.9088459999373448
SubjVertMo,PlainsFcst,0.27021971220919905
SubjVertMo,QGVertMotion,0.26930581240945944
SubjVertMo,R5Fcst,0.9463968083802157
SubjVertMo,RHRatio,0.961604673519781
SubjVertMo,RaoContMoist,0.18565428578122237
SubjVertMo,SatContMoist,0.468631456265055
SubjVertMo,ScenRel3_4,0.7165778277100193
SubjVertMo,ScenRelAMCIN,0.9200002367500049
SubjVertMo,ScenRelAMIns,0.44443873887713936
SubjVertMo,Scenario,0.41895216520940143
SubjVertMo,ScnRelPlFcst,0.41895216520940143
SubjVertMo,SfcWndShfDis,0.4849980862629696
SubjVertMo,SynForcng,0.3313550027995148
SubjVertMo,TempDis,0.8344516424706259
SubjVertMo,VISCloudCov,0.709040469705921
SubjVertMo,WindAloft,0.14214482112407387
SubjVertMo,WindFieldMt,0.8206946906515223
SubjVertMo,WindFieldPln,0.07423880432096089
SubjVertMo,WndHodograph,0.8242924312800948
SynForcng,TempDis,0.9758154324178244
SynForcng,WindAloft,0.9596271698978261
SynForcng,WindFieldMt,0.8133799313730483
SynForcng,WindFieldPln,0.9999999999987746
TempDis,WindAloft,0.9163390352795145
TempDis,WindFieldMt,0.8021017918161916
TempDis,WindFieldPln,0.9999976155368889
VISCloudCov,AMCINInScen,0.12140174796310138
VISCloudCov,AMDewptCalPl,0.6543600209951294
VISCloudCov,AMInsWliScen,0.5310903015975629
VISCloudCov,AMInstabMt,0.16188896131133407
VISCloudCov,Boundaries,0.3527728075107525
VISCloudCov,CapChange,0.09439821170634137
VISCloudCov,CapInScen,0.5217394402982987
VISCloudCov,CldShadeConv,0.31680247906504394
VISCloudCov,CldShadeOth,0.7596065103437036
VISCloudCov,CombClouds,7.546223178895218e-37
VISCloudCov,CompPlFcst,0.8588298941806212
VISCloudCov,CurPropConv,0.7698066496241321
VISCloudCov,Date,0.6635244001132288
VISCloudCov,Dewpoints,0.8955478623406212
VISCloudCov,IRCloudCover,0.7612621073664323
VISCloudCov,InsChange,0.12965304345764547
VISCloudCov,InsInMt,0.12845664977527435
VISCloudCov,InsSclInScen,0.8996681641218955
VISCloudCov,LIfr12ZDENSd,0.6377613508539426
VISCloudCov,LLIW,0.7330536263679198
VISCloudCov,LatestCIN,0.8313735997430101
VISCloudCov,LoLevMoistAd,0.5448751934186638
VISCloudCov,LowLLapse,0.456458021010515
VISCloudCov,MeanRH,0.9123653860414608
VISCloudCov,MidLLapse,0.7017000599506825
VISCloudCov,MorningBound,0.6149013527313277
VISCloudCov,MorningCIN,0.25123312414312327
VISCloudCov,MountainFcst,0.7426199976469723
VISCloudCov,MvmtFeatures,0.7196146396312985
VISCloudCov,N34StarFcst,0.1956173208869088
VISCloudCov,OutflowFrMt,0.3121323212956446
VISCloudCov,PlainsFcst,0.1822119476257614
VISCloudCov,R5Fcst,0.7722327080286084
VISCloudCov,RHRatio,0.3188873794356454
VISCloudCov,ScenRel3_4,0.7796202436611976
VISCloudCov,ScenRelAMCIN,0.9454290635655692
VISCloudCov,ScenRelAMIns,0.9091201474111548
VISCloudCov,Scenario,0.9823061302852202
VISCloudCov,ScnRelPlFcst,0.9823061302852202
VISCloudCov,SfcWndShfDis,0.9644063200233298
VISCloudCov,SynForcng,0.1445960384387597
VISCloudCov,TempDis,0.11892631094368046
VISCloudCov,WindAloft,0.6476691547108475
VISCloudCov,WindFieldMt,0.05489466010014163
VISCloudCov,WindFieldPln,0.9298807162912953
VISCloudCov,WndHodograph,0.3142020903417149
WindAloft,WindFieldMt,0.9257042570226054
WindAloft,WindFieldPln,0.9999862253342742
WindFieldMt,WindFieldPln,0.962084060281063
WndHodograph,AMCINInScen,0.8744534000979731
WndHodograph,AMDewptCalPl,0.8417587944461147
WndHodograph,AMInsWliScen,0.4575487888575547
WndHodograph,Boundaries,0.04857947040735481
WndHodograph,CapChange,0.24970998240024103
WndHodograph,CapInScen,0.4230063297107293
WndHodograph,CldShadeConv,1.5728060144497927e-11
WndHodograph,CompPlFcst,0.24970998240024103
WndHodograph,CurPropConv,0.38472040431466287
WndHodograph,Date,0.8601629376789891
WndHodograph,Dewpoints,0.633977678350526
WndHodograph,InsChange,0.9427445646513606
WndHodograph,InsSclInScen,0.28510965442099545
WndHodograph,LIfr12ZDENSd,0.3553412982734256
WndHodograph,LLIW,0.760497750890596
WndHodograph,LatestCIN,0.09505314926083205
WndHodograph,LoLevMoistAd,0.5076164703042146
WndHodograph,LowLLapse,0.1528817366250672
WndHodograph,MeanRH,0.219108117873373
WndHodograph,MidLLapse,0.26859370571949837
WndHodograph,MorningBound,0.9556521694966676
WndHodograph,MorningCIN,0.21315740695823937
WndHodograph,MountainFcst,0.2941598089121972
WndHodograph,MvmtFeatures,0.36944394077263865
WndHodograph,N34StarFcst,0.08596160705528524
WndHodograph,OutflowFrMt,2.07109389088862e-08
WndHodograph,PlainsFcst,0.24214175954905748
WndHodograph,R5Fcst,0.13408083863916523
WndHodograph,RHRatio,0.8106626416767206
WndHodograph,ScenRel3_4,0.9088134952399729
WndHodograph,ScenRelAMCIN,0.2245172655305287
WndHodograph,ScenRelAMIns,0.10495556907029391
WndHodograph,Scenario,0.5294771673668772
WndHodograph,ScnRelPlFcst,0.5294771673668772
WndHodograph,SfcWndShfDis,0.5066192073361799
WndHodograph,SynForcng,0.9166816892507229
WndHodograph,TempDis,0.9726753987459822
WndHodograph,WindAloft,0.941391080155021
WndHodograph,WindFieldMt,0.86748323416921
WndHodograph,WindFieldPln,0.5363310210435122
