node_i,node_j,condition,p_value
AMInsWliScen,InsSclInScen,MeanRH,5.673930781367726e-39
AMInsWliScen,InsSclInScen,MeanRH,5.673930781367726e-39
AMInsWliScen,InsSclInScen,MeanRH,5.673930781367726e-39
AMInsWliScen,InsSclInScen,MeanRH,5.673930781367726e-39
AMInsWliScen,InsSclInScen,MeanRH,5.673930781367726e-39
AMInsWliScen,InsSclInScen,MeanRH,5.673930781367726e-39
AMInsWliScen,InsSclInScen,MeanRH,5.673930781367726e-39
AMInsWliScen,ScenRel3_4,ScenRelAMIns,0.9999980904960437
AMInsWliScen,ScnRelPlFcst,ScenRelAMIns,1.0
AMInsWliScen,MeanRH,ScenRelAMIns,0.6461764151147271
InsSclInScen,ScnRelPlFcst,PlainsFcst,0.5910737216114714
InsSclInScen,PlainsFcst,ScnRelPlFcst,0.18418469593367554
InsSclInScen,N34StarFcst,ScnRelPlFcst,0.25364099045624083
InsSclInScen,R5Fcst,ScnRelPlFcst,0.9974475086061088
ScenRel3_4,ScnRelPlFcst,Scenario,0.694944535172372
ScenRel3_4,ScnRelPlFcst,Scenario,0.694944535172372
ScenRel3_4,ScnRelPlFcst,Scenario,0.694944535172372
ScenRel3_4,ScnRelPlFcst,Scenario,0.694944535172372
ScenRel3_4,ScnRelPlFcst,Scenario,0.694944535172372
ScenRel3_4,ScnRelPlFcst,Scenario,0.694944535172372
ScenRel3_4,ScnRelPlFcst,Scenario,0.694944535172372
ScenRel3_4,ScnRelPlFcst,Scenario,0.694944535172372
ScenRel3_4,Dewpoints,ScenRelAMIns,0.9390011044080311
ScenRel3_4,LowLLapse,ScenRelAMIns,0.7039185395274686
ScenRel3_4,MeanRH,ScenRelAMIns,0.9948381390977011
ScenRel3_4,MidLLapse,ScenRelAMIns,0.9988999010131359
ScenRel3_4,MvmtFeatures,ScnRelPlFcst,0.9999971929539715
ScenRel3_4,MvmtFeatures,ScnRelPlFcst,0.9999971929539715
ScenRel3_4,RHRatio,ScenRelAMIns,0.8450919590976942
ScenRel3_4,SfcWndShfDis,ScenRelAMIns,0.10678519561501841
ScenRel3_4,SynForcng,ScenRelAMIns,0.9001765065882955
ScenRel3_4,TempDis,ScnRelPlFcst,0.9999721135932195
ScenRel3_4,TempDis,ScnRelPlFcst,0.9999721135932195
ScenRel3_4,WindAloft,ScnRelPlFcst,0.9999997016143757
ScenRel3_4,WindAloft,ScnRelPlFcst,0.9999997016143757
ScenRel3_4,WindFieldMt,ScnRelPlFcst,0.997845542007725
ScenRel3_4,WindFieldMt,ScnRelPlFcst,0.997845542007725
ScenRel3_4,WindFieldPln,ScenRelAMIns,0.3192503955894324
LatestCIN,CurPropConv,RaoContMoist,0.20603696440566746
LatestCIN,MeanRH,CurPropConv,0.08154388858746511
LLIW,CurPropConv,SubjVertMo,3.8477827546701713e-10
CurPropConv,PlainsFcst,LLIW,0.8377644070555259
ScnRelPlFcst,Dewpoints,ScenRelAMIns,1.0
ScnRelPlFcst,LowLLapse,ScenRelAMIns,0.9999999999985533
ScnRelPlFcst,MeanRH,ScenRelAMIns,0.9999999999990467
ScnRelPlFcst,MidLLapse,ScenRelAMIns,0.9999999999912635
ScnRelPlFcst,MvmtFeatures,ScenRelAMIns,0.8962035177162287
ScnRelPlFcst,RHRatio,ScenRelAMIns,0.9999525046834677
ScnRelPlFcst,SfcWndShfDis,ScenRelAMIns,0.9999999430307248
ScnRelPlFcst,SynForcng,ScenRelAMIns,1.0
ScnRelPlFcst,TempDis,ScenRelAMIns,0.9794311890104936
ScnRelPlFcst,WindAloft,ScenRelAMIns,0.8864649920971652
ScnRelPlFcst,WindFieldMt,Scenario,0.9999999999712142
ScnRelPlFcst,WindFieldMt,Scenario,0.9999999999712142
ScnRelPlFcst,WindFieldMt,Scenario,0.9999999999712142
ScnRelPlFcst,WindFieldMt,Scenario,0.9999999999712142
ScnRelPlFcst,WindFieldMt,Scenario,0.9999999999712142
ScnRelPlFcst,WindFieldMt,Scenario,0.9999999999712142
ScnRelPlFcst,WindFieldMt,Scenario,0.9999999999712142
ScnRelPlFcst,WindFieldMt,Scenario,0.9999999999712142
ScnRelPlFcst,WindFieldPln,ScenRelAMIns,0.9999999282884201
PlainsFcst,N34StarFcst,R5Fcst,9.2847602010154e-69
PlainsFcst,N34StarFcst,R5Fcst,9.2847602010154e-69
PlainsFcst,N34StarFcst,R5Fcst,9.2847602010154e-69
PlainsFcst,N34StarFcst,R5Fcst,9.2847602010154e-69
PlainsFcst,N34StarFcst,R5Fcst,9.2847602010154e-69
PlainsFcst,N34StarFcst,R5Fcst,9.2847602010154e-69
PlainsFcst,N34StarFcst,R5Fcst,9.2847602010154e-69
PlainsFcst,N34StarFcst,R5Fcst,9.2847602010154e-69
PlainsFcst,R5Fcst,N34StarFcst,0.10438899701141334
PlainsFcst,R5Fcst,N34StarFcst,0.10438899701141334
PlainsFcst,R5Fcst,N34StarFcst,0.10438899701141334
PlainsFcst,R5Fcst,N34StarFcst,0.10438899701141334
PlainsFcst,R5Fcst,N34StarFcst,0.10438899701141334
PlainsFcst,R5Fcst,N34StarFcst,0.10438899701141334
PlainsFcst,R5Fcst,N34StarFcst,0.10438899701141334
PlainsFcst,RHRatio,ScenRelAMIns,0.3782083261538167
PlainsFcst,WindFieldPln,ScenRelAMIns,0.999526767802102
N34StarFcst,R5Fcst,RHRatio,3.7491607268834986e-22
N34StarFcst,R5Fcst,RHRatio,3.7491607268834986e-22
N34StarFcst,R5Fcst,RHRatio,3.7491607268834986e-22
N34StarFcst,R5Fcst,RHRatio,3.7491607268834986e-22
N34StarFcst,R5Fcst,RHRatio,3.7491607268834986e-22
N34StarFcst,R5Fcst,RHRatio,3.7491607268834986e-22
N34StarFcst,RHRatio,PlainsFcst,0.9453723570431753
N34StarFcst,WindFieldPln,PlainsFcst,0.996538071597243
R5Fcst,SfcWndShfDis,PlainsFcst,0.7804387337711496
Dewpoints,RHRatio,ScenRelAMIns,0.998963070770986
Dewpoints,SfcWndShfDis,ScenRelAMIns,0.9999999999609784
Dewpoints,SynForcng,ScenRelAMIns,0.99999999845679
Dewpoints,TempDis,ScenRelAMIns,0.9015239886356107
Dewpoints,WindAloft,ScenRelAMIns,0.9999997537539516
Dewpoints,WindFieldPln,ScenRelAMIns,0.999999999999986
LowLLapse,RHRatio,ScenRelAMIns,0.9968164633809307
LowLLapse,SfcWndShfDis,ScenRelAMIns,0.9999901639787805
LowLLapse,WindFieldPln,ScenRelAMIns,0.9999992365101406
MeanRH,MidLLapse,ScenRelAMIns,0.918811175269559
MeanRH,SfcWndShfDis,ScenRelAMIns,0.9999973745000588
MeanRH,WindFieldPln,ScenRelAMIns,0.9996501245841638
MvmtFeatures,RHRatio,ScenRelAMIns,0.9590369366032527
MvmtFeatures,SfcWndShfDis,ScenRelAMIns,0.9999707204180265
MvmtFeatures,SynForcng,ScenRelAMIns,0.998860916693371
MvmtFeatures,TempDis,ScenRelAMIns,0.9754633411329866
MvmtFeatures,WindAloft,ScenRelAMIns,0.05908242226552309
MvmtFeatures,WindFieldMt,ScenRelAMIns,0.06400285129852656
MvmtFeatures,WindFieldPln,ScenRelAMIns,0.9991514408919854
RHRatio,SfcWndShfDis,ScenRelAMIns,0.9999960414154205
RHRatio,WindAloft,ScenRelAMIns,0.8017400937209374
RHRatio,WindFieldPln,ScenRelAMIns,0.9646163654567802
SfcWndShfDis,TempDis,ScenRelAMIns,0.9954582355776099
SfcWndShfDis,WindAloft,ScenRelAMIns,0.9999803649087973
SfcWndShfDis,WindFieldPln,ScenRelAMIns,0.9999999305726518
SynForcng,WindAloft,ScenRelAMIns,0.8099337744810826
SynForcng,WindFieldPln,ScenRelAMIns,0.9998090156253352
TempDis,WindAloft,ScenRelAMIns,0.9055400570278715
TempDis,WindFieldPln,ScenRelAMIns,0.9987776927477969
WindAloft,WindFieldMt,ScnRelPlFcst,0.8999016096084557
WindAloft,WindFieldMt,ScnRelPlFcst,0.8999016096084557
WindAloft,WindFieldPln,ScenRelAMIns,0.8548246768700457
WindFieldMt,WindFieldPln,ScnRelPlFcst,0.9950922163387128
CombClouds,CldShadeOth,"IRCloudCover,VISCloudCov",1.0869825218164322e-08
InsInMt,CldShadeConv,"AMInstabMt,MountainFcst",0.0001318795669754762
InsInMt,MountainFcst,"AMInstabMt,CldShadeConv",0.04572067241349663
ScenRelAMCIN,ScenRelAMIns,"ScenRel3_4,ScnRelPlFcst",1.0
ScenRelAMCIN,ScenRel3_4,"ScenRelAMIns,ScnRelPlFcst",1.0
ScenRelAMCIN,ScnRelPlFcst,"ScenRelAMIns,Scenario",1.0
